contrast,dataset,sample,role,module,raw_module_score,z_vs_control
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590284,case,AMA,0.6764983559540845,0.6764983559540845
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590269,control,AMA,0.46949025322121796,0.46949025322121796
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590270,control,AMA,-1.2873289714589446,-1.2873289714589446
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590271,control,AMA,-0.03866803132125812,-0.03866803132125812
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590272,control,AMA,0.8615095191815039,0.8615095191815039
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590273,control,AMA,0.6408892832101706,0.6408892832101706
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590274,control,AMA,-0.09907503794033486,-0.09907503794033486
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590275,control,AMA,-1.0516623373401686,-1.0516623373401686
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590276,control,AMA,-0.5467121273085959,-0.5467121273085959
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590277,control,AMA,0.6597770768578998,0.6597770768578998
GSE23959_HLHS_ventricle_vs_all_healthy_ventricles_sensitivity,GSE23959,GSM590278,control,AMA,0.3917803728985068,0.3917803728985068
